PRICE;BROKERTITLE;intercept;BEDS;BATH;PROPERTYSQFT;mi_avg;tpa;d_cp;d_ts;CAT_VM;CAT_VU;CAT_Otros;residuals;BoroName
12.691583538230217;Brokered by Nest Seekers International. Long Island;16.899863722328213;0.191308737;2.254511070068276;-0.014301847;0.466497809;-1.90E-05;0.886617269;-6.672901641;0.481969291;0.476601521;0.21248609;-0.042604056;Queens
12.345838935721968;Brokered by Du Chris Realty;15.205768676503256;0.195807481;2.263772072020319;-0.009833843;0.38398073;-1.06E-05;0.573828694;-4.529529407;0.488545336;0.496583148;0.253057434;-0.367611588;Queens
13.737550097575060;NoBroker;28.363206432687775;0.359039108;1.571599500979466;0.947415003;0.307198779;1.46847E-05;6.199234312581218;-22.34300211;0.505842604;0.490956948;0.358297959;0.045644336;Bronx
12.703816069256568;Brokered by Get Listed Get Sold NYC;34.046709643560376;0.244034979;0.756688802;2.079136413829329;0.811882983;0.000156439;6.469131197582245;-29.202331;0.098926168;0.19448786;-0.039933303;-0.066558494;Staten Island
13.650637094018627;Brokered by RE MAX Edge;42.950321091655702;0.383758769;1.550945385901757;0.726796342;1.063328760113668;-9.80E-05;10.343105891207093;-41.93603288;0.285746859;0.197633279;0.155959664;-0.401131364;Brooklyn
12.538970645026470;Brokered by H P Greenfield Real Estate Ltd;83.270847089456865;0.280488482;1.728075709508807;1.213419483348802;0.407280965;-0.000333317;29.344294971675733;-98.99588698;0.320727888;0.335693547;0.095490801;0.085193816;Brooklyn
13.176853456625999;Brokered by Ashford Homes LLC;47.065359237894924;0.286900496;1.654251455950199;1.505660343231780;0.706053889;-0.000254506;13.861113499007873;-48.73739271;0.246412322;0.265507312;-0.004370572;0.424806315;Brooklyn
12.524530013005734;Brokered by E Realty International Corp;7.885927823413975;0.199202084;2.239217210588700;0.166016721;0.356983925;9.72466E-05;-2.210029687;5.189231292067877;0.525472294;0.564607864;0.394731633;-0.121283869;Queens
13.968232503350668;Brokered by Corcoran Park Slope;11.905315900887715;0.119864502;3.103089629247262;1.892640879645548;0.993879088;1.07607E-05;0.946094478;-1.863366462;0.02598465;0.138478833;-0.174784753;0.659265601;Brooklyn
13.996999268037660;Brokered by Staten Island Homes Realty Corp;36.105078450174190;0.299305596;0.541677082;2.050282243008665;0.743319633;0.00011395;7.103638811347495;-31.6854317;0.096691979;0.160174229;-0.024516342;-0.230155048;Staten Island
13.458837042595951;Brokered by Exp Realty;14.328723254962775;0.285123121;2.327477737826992;1.107017196661489;1.225396230560676;-7.72E-05;-0.892568534;-3.896726642;0.407725596;0.360092535;-0.230731512;-0.162120025;Bronx
14.062371417145494;Brokered by E Realty International Corp;12.911544052931539;0.203914437;2.006604199862937;0.322010703;0.795644811;4.84311E-05;-2.486070398;-0.413765268;0.48062509;0.455388386;0.369053475;-0.266817203;Queens
12.205577522977229;Brokered by Brown Harris Stevens;13.840221871442932;0.226429229;2.792303068639012;0.896144598;1.004723010339324;-3.61E-05;-1.671391834;-3.141263096;0.454133937;0.330300129;-0.3111689;-0.38258229;Bronx
12.818554633046093;Brokered by Winzone Realty Inc;8.072979394442671;0.200601505;2.239421106848871;0.166294293;0.354689666;9.59552E-05;-2.116384154;4.925710075209350;0.523956922;0.563420915;0.394963417;0.006529268;Queens
13.457407451830088;Brokered by Prestige Homes Ny Inc;-9.030021362;0.153837485;2.130428026537250;0.450702002;0.628657255;4.1809E-05;-10.87836052;29.106565250581806;0.590929171;0.619787066;0.41182443;-0.222685997;Queens
15.262429776194690;Brokered by Brown Harris Stevens;11.125990691605104;0.107796595;3.486933126388806;1.865506127793258;0.620384236;1.27948E-05;0.726807702;-0.618628382;0.365262626;0.554682643;-0.226609495;0.550669148;Manhattan
13.623139877437296;Brokered by Weichert Realtors TMT Group;10.490912204494457;0.267122736;2.196270784544388;0.280968244;0.338982298;6.62508E-05;-1.231251377;1.666443315452218;0.478336563;0.535396925;0.401395633;-0.046473043;Queens
12.703816069256568;Brokered by American Homes Group;13.024539937966466;0.253389153;0.947914509;2.055335924703713;0.885824843;9.10567E-05;-2.96361242;0.375283206;0.149535973;0.260863159;-0.072602285;-0.339734719;Staten Island
13.697853639354802;Brokered by Wonica REALTORS & Appraisers;30.117070106495714;0.242253285;0.823774062;2.079271456353007;0.816051882;0.000142189;4.755120209765681;-23.71126648;0.10348178;0.203915713;-0.054247633;0.224690281;Staten Island
13.552847548877052;Brokered by First Class Homes Inc;-1.43184359;0.172982096;2.128065873568457;0.363748359;0.6899058;5.73445E-05;-8.144027557;18.991104069202780;0.548909943;0.562273159;0.3999726;0.043842349;Queens
13.997832948091215;Brokered by eXp Realty BKNY;50.356127597393410;0.242605077;1.603043869994406;1.539350026012852;0.48762639;-0.000274856;14.319351097573456;-52.47842857;0.240280191;0.282196074;-0.028237113;0.096909289;Brooklyn
12.303657509006147;Brokered by VYLLA HOME;12.371889841574388;0.235689309;1.100014260488875;2.128403614729530;0.877577267;1.94809E-05;-3.598251903;1.450064011263348;0.129030636;0.256591783;-0.115133379;-0.741634337;Staten Island
14.508158113732536;Brokered by RE MAX Edge;11.235668703879124;0.274822585;1.392375192062008;1.748889432119388;0.867898917;-0.000131466;-3.144988117;2.385752934219161;0.231274032;0.274552094;-0.069656091;0.155738;Brooklyn
14.994165861998180;Brokered by Douglas Elliman  -111 Fifth Ave;11.336876423647167;0.114447502;3.357351520693836;1.925135048607606;0.681153506;1.0522E-05;0.668978681;-0.873536644;0.269182065;0.493994706;-0.22655592;0.819238118;Manhattan
14.316286451937186;Brokered by Douglas Elliman  -111 Fifth Ave;9.858601898663723;0.205826651;2.683292878897304;1.882141205517844;1.011559335253514;-1.02E-05;-3.765335604;3.331462280335274;0.073870836;0.113792508;-0.23414773;0.187184044;Brooklyn
13.863348840666827;Brokered by Homes R Us Realty of NY. Inc.;35.237523162593234;0.301246106;0.53472602;2.052551620153272;0.733459383;0.000109399;6.812024553845763;-30.5196049;0.095585213;0.157201323;-0.026035305;-0.143932449;Staten Island
13.814310838588696;Brokered by American Homes Group;26.611651664561496;0.251239088;0.853150194;2.051415505175929;0.826252839;0.000118941;3.014638206909058;-18.62855126;0.120889082;0.221887326;-0.058367857;-0.232337844;Staten Island
13.814310838588696;Brokered by American Homes Group;25.156256782640625;0.251166185;0.859222653;2.050759483540752;0.830953796;0.000118161;2.405071073794288;-16.61177795;0.123510358;0.225962227;-0.059033147;-0.244655514;Staten Island
14.962913328262083;Brokered by DEGI - Douglas Elliman Real Estate;14.224791696885555;0.280128009;2.336721917630272;1.618108144854425;1.161136800891742;-3.85E-05;-1.372954559;-2.936049498;0.048465345;-0.05781294;-0.165769928;0.867578286;Brooklyn
13.651815643149092;Brokered by Brown Harris Stevens - 445 Park Avenue;12.093090763602286;0.203791249;3.409976188556577;1.399990122325383;0.583313679;-1.89E-07;-0.89420285;-1.380355259;0.779789988;0.134327194;-0.136096016;0.033705474;Manhattan
13.234800594042618;Brokered by Piastro Realty LLC;80.886541713394379;0.215516534;1.736143297647065;1.398217836617056;0.266939269;-0.000365148;27.198335728747388;-94.78980737;0.287017445;0.339783142;-0.006534347;0.524598203;Brooklyn
13.527829818844937;Brokered by Douglas Elliman - 575 Madison Ave;12.037491194323692;0.191315335;3.429258317755801;1.371285706831101;0.527122782;1.20439E-06;-1.459346033;-1.165338516;0.669685551;0.241861745;-0.136178166;0.390328144;Manhattan
14.457364970452319;Brokered by Douglas Elliman - 575 Madison Ave;11.468820085626136;0.107736622;3.362868886920338;1.896415042207928;0.729246847;8.08643E-06;0.91989983;-1.195749423;0.232306325;0.448707485;-0.21285845;0.515419739;Manhattan
14.038654909278163;Brokered by Corcoran Williamsburg Bedford;57.212094163933799;0.325342308;1.809099270583210;1.265702776300329;0.690359093;-0.000162377;18.845751045657760;-63.39482655;0.242347486;0.209201169;0.03381687;0.428024489;Brooklyn
14.148405690083225;Brokered by COMPASS;12.848114826736602;0.28234671;2.294621117656337;1.613988685722573;1.232954757423225;-3.14E-05;-2.491907191;-0.732680303;0.029771205;-0.091267403;-0.154181426;-0.011864272;Brooklyn
12.196027360168969;Brokered by Monticello Real Estate Group;8.837263008072755;0.182006893;2.118471955605270;0.260442126;0.729500228;8.70195E-05;-3.710262791;4.865087092898150;0.506550227;0.492259065;0.370275197;-0.360795202;Queens
13.337295708735022;Brokered by Better Homes and Gardens Real Estate Safari Realty;29.891143384482504;0.274615074;0.767172197;2.036281687683687;0.741608288;5.73774E-05;4.535566082139008;-23.12806454;0.112680947;0.174503773;-0.058915033;0.141734845;Staten Island
14.213615983257593;Brokered by Ashford Homes;34.662520678906063;0.290097829;0.628448136;2.048486330139535;0.737214762;8.46839E-05;6.415954490484059;-29.62279073;0.10040699;0.161757479;-0.041194894;0.200690823;Staten Island
17.989897843244528;Brokered by Sotheby's International Realty - East Side Manhattan Brokerage;12.389901393908088;0.215948253;3.324107671556733;1.318097693530785;0.57601764;-3.88E-06;-1.881969656;-1.529622613;0.712722052;0.190160601;-0.122371779;2.133104303760041;Manhattan
14.282384921160133;Brokered by Serhant;13.425469930024864;0.26659969;2.106507975264506;1.515735516344377;1.376704778592926;4.71256E-06;-1.593314406;-1.91193978;0.005893899;-0.170204578;-0.06563497;-0.066330813;Brooklyn
13.392392041333780;Brokered by Douglas Elliman - 575 Madison Ave;28.864671057860637;0.242018145;1.783884746071511;0.626954612;1.089245937856846;-5.77E-06;5.183685256990108;-22.9806708;0.335287376;0.17551303;0.214354297;0.08946789;Brooklyn
13.976779556623864;Brokered by Serhant;13.425469930024864;0.26659969;2.106507975264506;1.515735516344377;1.376704778592926;4.71256E-06;-1.593314406;-1.91193978;0.005893899;-0.170204578;-0.06563497;0.047015086;Brooklyn
13.589865129563993;Brokered by Momentum Real Estate LLC;7.594437999866082;0.263321039;0.936313208;1.980881077039278;0.770000274;2.41105E-05;-4.141723134;7.276009135004054;0.159290562;0.229599794;-0.057818535;-0.496308704;Staten Island
14.337276715240233;Brokered by Apaus. Inc;24.211693936919737;0.208997716;1.916621595448517;0.483087478;0.906016195;3.3477E-05;3.950845794255841;-16.91161709;0.388979573;0.233660105;0.234466856;0.558501462;Queens
17.249497794707484;Brokered by Corcoran Chelsea/Flatiron;11.539579184260255;0.174683026;3.558340171446498;1.465025333963537;0.502585908;8.14225E-06;-0.385040212;-0.759854433;0.742751576;0.223635639;-0.155881525;1.472680143099604;Manhattan
14.751604309291395;Brokered by Dom Realty. Inc;85.127501146468290;0.218759476;1.736684223450401;1.377338491098177;0.276524707;-0.000377291;29.074950662095382;-100.7460919;0.297189003;0.350339745;0.008055309;1.146763464149146;Brooklyn
11.686887175419702;Brokered by Meyers Enterprise Realty Group;23.728528249629573;0.356942993;1.520907358778803;1.402425789869397;1.005898494619801;-0.000155355;2.540987183303149;-15.58567105;0.429616153;0.381615106;-0.018878569;-1.573393698;Bronx
12.502470376049185;Brokered by Gosen Properties Inc;-0.444432765;0.205512759;2.158404391544038;0.538251352;0.491580558;-7.44E-05;-5.833098061;16.452227477209885;0.456605347;0.468078779;0.231351141;-0.66767324;Queens
14.316286451937186;Brokered by Douglas Elliman - 575 Madison Ave;12.672551999065337;0.233856537;3.186576482978368;1.174573782386425;0.587534039;-9.00E-06;-2.692758362;-1.626677527;0.670549661;0.248424593;-0.087939065;0.389697769;Manhattan
14.316286451937186;Brokered by Douglas Elliman - 575 Madison Ave;12.672551999065337;0.233856537;3.186576482978368;1.174573782386425;0.587534039;-9.00E-06;-2.692758362;-1.626677527;0.670549661;0.248424593;-0.087939065;0.389697769;Manhattan
16.376606423329896;Brokered by COMPASS;10.732856842089616;0.101645657;3.699227342603074;1.718894323167937;0.559877869;1.87846E-05;0.645416846;-0.075307057;0.543362575;0.556396469;-0.218823572;-0.061565534;Manhattan
15.564710586686562;Brokered by Brown Harris Stevens - 1926 Broadway;10.688927629216224;0.092938639;3.780857372234563;1.632473365285978;0.597591271;1.81E-05;0.765682055;-0.13817674;0.506044621;0.495081683;-0.193854433;1.009237355380053;Manhattan
12.429220196836383;Brokered by Sowae Corp;-2.697568611;0.16474979;2.123797060354945;0.50573122;0.57238422;-4.50E-05;-7.695788035;20.129330110042034;0.536499274;0.553959802;0.344730854;-1.038175858;Queens
13.764218316207749;Brokered by Charles Rutenberg Realty Inc;0.128551488;0.211607267;2.158418239324956;0.543987309;0.494703193;-7.74E-05;-5.519231011;15.613703319695770;0.44563723;0.456020739;0.217810804;0.616251612;Queens
13.279368835614243;Brokered by Keller Williams Realty Empire;33.462904190403556;0.26981422;0.774797836;2.036389247987918;0.77154236;8.16243E-05;5.756974776605135;-27.92853369;0.111272046;0.182718309;-0.057320167;0.026482921;Staten Island
13.296318365198623;Brokered by Tom Marco Real Estate. Inc.;87.328957087645108;0.302037181;1.732965399336417;1.069350709685518;0.386744303;-0.000322835;30.715351132577986;-104.3513351;0.347361045;0.332016102;0.116375836;0.121505285;Brooklyn
12.278397958261774;Brokered by Engel & Volkers Brownstone Brooklyn;11.068704294699639;0.107619761;3.508938028068568;1.856484915810029;0.605966292;1.37386E-05;0.693115156;-0.523615937;0.389215237;0.566336697;-0.228345517;-0.806251228;Manhattan
13.764218316207749;Built by Toll Brothers;12.825151604956718;0.227332659;3.192298151401172;1.166839025967185;0.652044817;-1.01E-05;-2.692179258;-1.873849945;0.696389579;0.172683713;-0.146042958;0.909138169;Manhattan
12.657151449598695;Brokered by Sowae Corp;73.489866256274425;0.329286991;1.746679882458545;1.079188949995402;0.536821833;-0.000204079;25.270080622500299;-85.53576621;0.297929606;0.260740615;0.087655545;-0.605469882;Brooklyn
12.886643575525625;Brokered by Brown Harris Stevens;12.152137510097173;0.203735125;3.393555292519606;1.368677532945121;0.54338054;-4.69E-07;-1.507790108;-1.307071025;0.715215374;0.204727039;-0.135185225;-0.624097893;Manhattan
13.304686600863562;Brokered by Prospes Real Estate Corp;26.837960573285166;0.356871987;1.472749445441769;1.252871878048456;0.714149205;-5.73E-05;4.363663158738005;-19.81906435;0.447794412;0.413356885;0.155222232;-0.32625809;Bronx
13.579789490265188;Brokered by EXP Realty;37.110268817694291;0.253110947;0.778298961;2.055220193253547;0.817871463;0.000137238;7.234378705491987;-33.056974;0.10798874;0.202127275;-0.045605952;-0.315466011;Staten Island
13.197472705176983;Brokered by STROFFOLINO REALTY LLC;-1.619259418;0.26311327;1.233334060859550;1.841699504399855;0.865706238;-6.53E-05;-8.73557036;20.442669236873172;0.228553566;0.284008222;-0.060164855;-0.098229765;Brooklyn
14.074022025316250;Brokered by Douglas Elliman - 3544 Johnson Ave;14.882724864710106;0.307847422;2.171601214592152;1.195765839364350;1.201261738153993;-0.000112019;-0.622188876;-4.561143733;0.404090092;0.363790764;-0.172417869;0.637063309;Bronx
12.409017571151187;Brokered by Sowae Corp;19.979166610705608;0.354744543;1.583123590108757;1.372445075266312;1.054234292767521;-0.000148606;1.273630291711734;-10.84569429;0.430496401;0.383529301;-0.053198422;-0.680321843;Bronx
12.899222326086994;Brokered by Americas Real Estate Advisors;17.592678456572035;0.347781275;1.678829218063960;1.352001274474068;1.102688014748933;-0.000162674;0.393880006;-7.812859483;0.430049703;0.383183618;-0.072319119;-0.751627528;Bronx
12.542548453573581;Brokered by Brown Harris Stevens;20.989779735668982;0.273033963;1.471224480629197;1.680110866806242;0.796132628;-0.000175253;1.494645308887985;-11.51952627;0.233386523;0.266457355;-0.057324421;-0.172225006;Brooklyn
13.709039425800190;Brokered by Top Choice Realty LLC;36.002946801719766;0.299177468;0.543818593;2.050553270628969;0.742150438;0.000112455;7.061331999018139;-31.54234363;0.0966245;0.159869839;-0.025275022;0.083791746;Staten Island
14.639686439527019;Built by Toll Brothers;12.825151604956718;0.227332659;3.192298151401172;1.166839025967185;0.652044817;-1.01E-05;-2.692179258;-1.873849945;0.696389579;0.172683713;-0.146042958;0.76668404;Manhattan
13.383189536517090;Brokered by Cross Country Realty;11.056817582746431;0.226433238;2.567429725430541;1.830123862837346;1.030606533367122;-2.43E-05;-2.965032816;1.562658923230002;0.06606514;0.077534297;-0.223522527;-1.145707769;Brooklyn
13.513054553109397;Brokered by Charles Rutenberg Realty Inc;92.353924396184524;0.255807021;1.728900590169699;1.143563835852786;0.29978073;-0.000369667;32.448493002533894;-110.9950562;0.36996167;0.385317507;0.086494669;-0.381701328;Brooklyn
14.217637433703022;Brokered by AmeriHomes Realty;34.596849274173877;0.295067186;0.590506721;2.051352945589858;0.730544566;9.00616E-05;6.458772316633167;-29.5679638;0.098120638;0.158517668;-0.036361426;0.16524385;Staten Island
15.189226390041830;Brokered by Douglas Elliman - 187 Seventh Ave;19.439414886408549;0.304535839;2.219331568217120;1.504876623314181;1.128973600183601;-4.53E-05;1.693955117456835;-10.61590328;0.082306688;-0.028035387;-0.131094447;0.628338297;Brooklyn
12.691583538230217;Brokered by Avenues - Headquarters;12.793477452232104;0.237545357;3.141042301811930;1.123640795800727;0.613064008;-1.11E-05;-2.905550902;-1.716599613;0.6701851;0.253044215;-0.091221859;-0.537495853;Manhattan
12.611537753638338;Brokered by Corcoran Chelsea/Flatiron;12.213273308441915;0.209124162;3.376523835220350;1.378152229083228;0.58773686;-1.69E-06;-1.177403423;-1.47131811;0.772554106;0.133533966;-0.130908822;-1.029781964;Manhattan
14.806909133382680;Brokered by Sotheby's International Realty - East Side Manhattan Brokerage;12.973899343706291;0.217917041;2.990303204612621;0.972338041;0.917906682;-2.64E-05;-2.200993166;-2.078530135;0.524829851;0.26720688;-0.303249309;-0.85971212;Manhattan
15.384126684211431;NoBroker;31.017192576877367;0.263807622;1.516884670409226;1.628525786903027;0.694401004;-0.000211268;5.993474461299003;-25.59089703;0.235085038;0.269100287;-0.042554429;1.168492527151447;Brooklyn
13.450228680410094;Brokered by Compass Realty Central Inc.;35.713360269829664;0.290492206;0.616455539;2.048128307044248;0.745262851;9.37167E-05;6.805776143235038;-31.05340485;0.099667571;0.162996699;-0.037685986;0.024446996;Staten Island
13.442835433969410;Brokered by Douglas Elliman - 3544 Johnson Ave;17.793171982591698;0.349747464;1.646464713201254;1.349046659689248;1.097599808373604;-0.000151851;0.490572042;-8.073918476;0.433185314;0.385877759;-0.074663117;-0.093492579;Bronx
12.899222326086994;Brokered by Sowae Corp;33.837660610206818;0.326866328;1.622273738126193;0.521769945;1.029434888424669;-8.36E-05;6.046825576362028;-28.97878124;0.337776786;0.266142321;0.227848602;-0.334423484;Brooklyn
12.754196944209095;Brokered by Sowae Corp;2.442307054104101;0.185307146;2.094644100563879;0.363937499;0.721532686;4.77095E-05;-6.715261822;13.810253832828380;0.526328186;0.53179541;0.394340296;-0.752739605;Queens
12.899222326086994;Brokered by Sowae Corp;33.837660610206818;0.326866328;1.622273738126193;0.521769945;1.029434888424669;-8.36E-05;6.046825576362028;-28.97878124;0.337776786;0.266142321;0.227848602;-0.334423484;Brooklyn
12.754196944209095;Brokered by Sowae Corp;2.442307054104101;0.185307146;2.094644100563879;0.363937499;0.721532686;4.77095E-05;-6.715261822;13.810253832828380;0.526328186;0.53179541;0.394340296;-0.752739605;Queens
12.487488878546145;Brokered by Sowae Corp;-5.628630715;0.195619137;2.141609995666968;0.485229818;0.486442018;-1.97E-05;-8.352055507;23.792049788781231;0.527818937;0.544761572;0.305041558;-0.459331965;Queens
12.672949516558306;Brokered by Winzone Realty Inc;30.173323985255749;0.275901799;0.757567677;2.037264818358326;0.737431768;5.66556E-05;4.653493647799008;-23.5121742;0.111919328;0.172829434;-0.057835688;-0.673343252;Staten Island
12.641099792120601;Brokered by Sowae Corp;26.907894655894314;0.306135865;1.917206592827854;0.748515774;0.791589642;-0.00017276;5.052074122748189;-20.8462218;0.328030802;0.3211999;0.040860852;-0.637089208;Queens
13.384729180332174;Brokered by Keller Williams Realty Liberty;-3.121194881;0.237953202;2.114402078996242;0.348032594;0.526764963;3.11482E-05;-7.479839778;20.495774061966479;0.518804484;0.557924294;0.330148864;0.003138515;Queens
13.591117476312084;Brokered by Rise Realty;36.966740576895901;0.293779852;0.578064725;2.047838119980059;0.752586478;0.000110024;7.322329454707318;-32.79323053;0.098661289;0.164125381;-0.028405163;-0.127593795;Staten Island
12.464587201678082;Brokered by Berkshire Hathaway HomeServices New York Properties - Eastchester;29.406581868960100;0.373821572;1.590672696227854;0.885552662;0.294509932;1.95196E-05;6.544320387934196;-23.68926033;0.519181034;0.505735671;0.37511545;-0.44928596;Bronx
13.993657580167481;Brokered by DiTommaso Real Estate;35.161731865614833;0.298547123;0.557549341;2.052190698882143;0.733323062;0.000101911;6.727580552276872;-30.37625147;0.096446146;0.157827654;-0.03020553;0.078651079;Staten Island
12.149507585033072;Brokered by Salmon Realty Group;-2.732411366;0.267232254;0.987812107;1.967171075200273;0.879581771;2.42763E-05;-9.068744943;21.957419984004257;0.198000263;0.279180298;-0.055749385;-0.707223527;Staten Island
13.539758373899955;Brokered by Midas Realty;17.566308860383245;0.330977279;2.110506235105900;0.372447744;0.318321599;4.89525E-05;2.020427556275820;-8.126988704;0.459114807;0.519405971;0.407914444;0.336009246;Queens
12.524530013005734;Brokered by ONLY NINE REALTY LLC;69.405525287575031;0.325477768;1.761588515326725;1.141067389446641;0.569506341;-0.000188632;23.734755892675548;-80.03678077;0.281141965;0.248160419;0.069898031;-0.800484355;Brooklyn
13.120363378739663;Brokered by COMPASS;12.227727616585804;0.207031208;3.371055198355919;1.346384156088656;0.544867327;-1.53E-06;-1.711497628;-1.353126346;0.702390565;0.214817495;-0.132924927;0.051853776;Manhattan
14.037854589747907;Brokered by TREBACH REALTY INC;14.993325032234777;0.316278941;2.083542347472689;1.216954065727155;1.190425232588757;-0.000113908;-0.590032253;-4.658076363;0.409683972;0.368192838;-0.156270126;0.306097074;Bronx
11.154835234271214;Brokered by Utopia Real Estate;28.594196117175404;0.368678757;1.613537372943382;0.870287426;0.278597706;2.0902E-05;6.404734758083285;-22.71460434;0.514510413;0.504817505;0.380081493;-1.347122151;Bronx
14.375069772870901;Brokered by Island Advantage Rlty. Llc;12.933678919863366;0.216398568;3.007543644828627;0.980200668;0.913716885;-2.55E-05;-2.212655708;-2.03791686;0.533190835;0.256953259;-0.306407318;0.094053298;Manhattan
