PRICE,BROKERTITLE,intercept,BEDS,BATH,PROPERTYSQFT,mi_avg,tpa,d_cp,d_ts,CAT_VM,CAT_VU,CAT_Otros,residuals,geometry
12.660331092405906,Brokered by Douglas Elliman  -111 Fifth Ave,11.434562791562836,0.16409709107773496,3.5928404657597435,1.4690354977347593,0.4962096104719373,9.851562532535076e-06,-0.34776788932908087,-0.6402487129948976,0.712768228137821,0.2499282556076587,-0.15641243806475547,-1.511210609569119,POINT (-73.9744834 40.76125499999999)
12.468440756144114,Brokered by Sowae Corp,37.38440039536807,0.2934105651760868,0.5768443661608897,2.0468440136755435,0.757393248578775,0.00011344335374511785,7.473885890821808,-33.36208997303052,0.09899282339647592,0.1653587457670389,-0.027071676430944443,-1.1198898269983655,POINT (-74.19610859999999 40.5418051)
11.141876276228,Brokered by COMPASS,11.438460349979307,0.164524565548544,3.5915071250103687,1.4689603516662812,0.4963049505014985,9.789619547400718e-06,-0.34903704737707686,-0.6445472513173494,0.7141741490174139,0.24895347193445408,-0.156438647954508,-1.9882378053426066,POINT (-73.9746128 40.76139789999999)
17.822843761378564,Brokered by Sotheby's International Realty - East Side Manhattan Brokerage,11.869614751091223,0.18952802716354772,3.470541378364826,1.4219229659058825,0.520382751919926,3.5656069074240704e-06,-0.9556399664502421,-1.0618998290537438,0.7337069433699211,0.20380638419771835,-0.1441889604668727,1.6820085992744147,POINT (-73.9698561 40.7672235)
13.444448325847754,Brokered by Sowae Corp,15.499510405193666,0.30690597047107276,2.1635284572087015,1.500778254810068,1.2442293182497832,-3.301460537377807e-05,-1.1245788168182007,-4.48652359000061,0.04855328803524408,-0.0836713133162672,-0.12722087887526162,-0.6524985041539484,POINT (-73.95872480000001 40.674363199999995)
13.709595444100845,Brokered by Douglas Elliman - 575 Madison Ave,12.862929008762114,0.23037414450619922,3.060366030065382,1.0237863362941821,0.7340077210335307,-1.6547423521816348e-05,-2.8591005116248067,-1.7843523642513666,0.6137404282912404,0.2639392272963872,-0.20649107830024427,-0.2098879895144563,POINT (-73.946777 40.809447999999996)
12.487488878546145,Brokered by Pantiga Group Inc.,16.63687984899739,0.3574852539932294,1.8083294496047244,1.0482454836553532,0.9829397062506324,-3.0653461557975324e-05,0.05219282692479985,-6.57936513409094,0.43213357894027327,0.41417562181546924,0.002672184269224562,0.3366132370462651,POINT (-73.8740892 40.82158569999999)
12.994532278619134,Brokered by CENTURY 21 MK Realty,79.02077030866799,0.27356351732510786,1.7096697162944439,1.2983902980749158,0.4421383846125676,-0.0003429807207644941,27.573364268312574,-93.13115987995549,0.30094100325382067,0.3305168947053743,0.07760734567593924,0.08637388142219216,POINT (-73.9696944 40.615737800000005)
12.834683971615659,Brokered by Engel & Volkers Americas,13.964029152906704,0.22803035748766498,2.7720673817883266,0.8840114119063862,0.9914733080101633,-3.593218203663848e-05,-1.67045578826132,-3.266361866409554,0.45499214063500154,0.337894128605002,-0.30393124194785776,0.41080212417112527,POINT (-73.9229829 40.8248699)
13.442998001373553,Brokered by Re/Max Edge,32.707299685182655,0.24005724136329445,0.7619067017727934,2.0874098035233732,0.8080377301051165,0.0001598703892467788,6.059007156684609,-27.460079194885136,0.09611580285821346,0.19217973730084006,-0.040852064335559386,0.3140292189476952,POINT (-74.1553058 40.6249962)
12.464587201678082,Brokered by COMPASS,16.14211316158689,0.19409870160686868,2.2841693927715037,-0.018825834464300972,0.4558413439236283,-1.942985706358023e-05,0.5870298607299345,-5.651477126954351,0.47365292811534304,0.475520207020546,0.216249221135824,-0.39030260773077075,POINT (-73.88187569999998 40.7531191)
12.971542813248437,Brokered by Jamie & Connie Real Estate Grp,17.162118626036236,0.1871876268606707,2.2287531254168207,0.031858011664341546,0.36829683083578146,1.6314633900836614e-05,1.501957649799648,-7.267356189662458,0.5095231061883938,0.5092990670275823,0.26396115590682334,-0.2751983407306291,POINT (-73.8745722 40.743863899999994)
13.704580114574805,Brokered by Corcoran Chelsea/Flatiron,10.693492401928907,0.10246934473975666,3.715285695231137,1.7068592437789014,0.5468816825060993,1.976580259061823e-05,0.6120823391547,0.0030371076677260245,0.5724466342153942,0.5586189173079202,-0.2213562497243825,-0.14763799518162912,POINT (-74.00588989999999 40.7382981)
13.215855541983634,Brokered by Awaye Realty,36.150053238960425,0.29180741744223043,0.6020137472242165,2.0483621069699947,0.747322847868289,9.91870593985774e-05,6.985623151992015,-31.65819212287075,0.09906037039636845,0.1630510128320968,-0.034581221401558344,0.0808911647578956,POINT (-74.1671632 40.5406209)
13.790193775620484,Brokered by Realty Executives Today,12.536643064596898,0.23923799732553286,2.7670024862011466,0.37090147096124393,0.5648652460889648,-3.140064457151569e-05,-1.9923365632506829,-0.7724192222895908,0.32766330792642034,0.3690427089319246,0.031257316488807536,-0.12029253686469943,POINT (-73.90566719999998 40.760767599999994)
12.201065128819632,Brokered by Dorsa Group Realty,-0.03581472221606119,0.26363727708463036,1.2557297741284263,1.8283952215541865,0.8620412541921968,-7.451391961841257e-05,-8.06898041311986,18.236604019363256,0.229208809777402,0.2827882738926983,-0.06107141267359626,-0.4451553561323873,POINT (-74.03690469999998 40.6181029)
12.765691290604371,Brokered by Coldwell Banker Realty,15.38993749513204,0.328945950391332,1.945961183176732,1.2692521053739345,1.1628269443786177,-0.00013900703579055934,-0.4363236554736095,-5.096726490763698,0.41611606833745957,0.37411687376545355,-0.12137452352117126,0.6004805989159756,POINT (-73.9065578 40.907369900000006)
